67, F, W, Y,44000,168292,2,1
56, M, W, N,29000,83580,5,6
55, F, B, Y,20000,80372,0,3
55, F, W, N,32000,149552,4,4
54, F, W, N,59000,54573,6,0
67, M, W, Y,66000,55966,9,0
34, M, B, N,58000,135982,9,2
24, M, W, N,63000,142940,9,0
67, M, B, N,63000,77674,7,3
65, M, B, Y,31000,49607,6,0
43, F, W, N,39000,20168,1,1
45, F, B, Y,23000,166403,5,7
58, F, B, Y,31000,17783,9,6
55, F, B, Y,44000,124398,5,9
46, F, B, Y,42000,64843,2,7
69, F, B, Y,48000,137287,7,6
31, F, B, N,42000,57365,9,0
42, M, B, N,43000,11674,0,3
39, F, B, N,22000,125846,2,6
56, F, W, N,30000,121273,2,7
45, F, B, Y,50000,54784,0,9
54, M, B, Y,32000,40652,1,7
46, M, W, N,52000,64548,8,2
49, F, B, N,51000,14137,7,8
48, M, W, N,58000,151229,4,1
56, F, W, N,38000,75513,5,1
30, F, W, N,59000,20089,3,6
65, F, W, N,43000,154137,7,1
56, M, W, N,44000,88251,7,3
41, F, W, N,49000,63096,1,1
67, F, W, N,26000,72227,8,7
65, F, W, Y,40000,65027,9,9
47, F, B, N,66000,35936,9,6
61, M, W, N,69000,31230,8,6
36, F, B, N,28000,14823,1,8
25, F, B, N,61000,49696,7,3
35, M, W, Y,25000,131700,9,3
30, F, W, Y,49000,97677,9,9
67, F, W, N,49000,119950,6,9
54, F, W, N,32000,114425,6,5
65, M, W, N,49000,89702,8,5
22, F, B, Y,42000,89714,1,7
62, F, B, N,26000,92618,2,3
50, M, B, Y,38000,143784,5,2
45, F, B, N,41000,80895,8,0
33, F, W, N,29000,134327,6,9
65, M, W, N,21000,136136,3,7
57, M, B, N,20000,126135,7,1
39, F, W, N,49000,83690,7,4
47, F, W, N,65000,59041,3,1
63, F, B, N,26000,48093,0,6
63, M, W, Y,42000,29777,3,4
50, F, B, Y,41000,25252,3,1
65, F, B, Y,56000,83369,0,5
34, M, B, N,41000,106961,7,4
46, F, W, N,64000,49704,9,6
21, F, W, N,66000,153419,3,1
31, M, B, N,50000,160883,0,3
22, M, W, Y,37000,149329,0,1
59, F, B, Y,27000,24995,6,6
62, M, B, Y,56000,119245,1,9
26, M, W, Y,57000,131923,9,0
65, M, W, Y,46000,117759,7,5
68, F, B, Y,45000,26827,7,6
57, F, B, Y,21000,50171,2,2
62, M, W, Y,34000,126911,0,4
44, M, B, N,29000,79267,0,4
27, F, W, N,64000,117111,7,9
42, M, W, Y,38000,13816,1,8
37, F, W, N,58000,20313,9,5
37, M, W, N,24000,114431,5,3
51, F, W, Y,24000,157756,4,1
67, M, W, Y,25000,32398,4,8
45, M, B, Y,53000,95204,8,6
51, M, W, N,25000,157120,4,5
36, M, B, N,38000,70556,1,8
22, M, W, N,66000,87777,1,6
44, M, W, Y,56000,118475,7,9
49, M, B, N,32000,24852,6,9
67, F, W, N,24000,147703,4,5
51, F, W, N,65000,37125,7,4
32, M, W, N,43000,106654,9,2
57, M, W, Y,46000,39777,6,9
31, M, B, Y,58000,52926,6,3
35, F, W, Y,60000,159219,0,9
29, M, B, Y,38000,142358,6,5
21, M, W, N,24000,80278,4,4
64, F, B, Y,20000,113250,4,9
50, F, W, N,54000,11359,4,5
68, M, W, Y,39000,121371,5,3
40, M, B, Y,29000,23209,8,8
50, M, W, N,25000,21388,6,2
58, F, W, Y,63000,156915,0,5
39, F, W, Y,68000,150336,8,8
49, F, B, N,49000,56748,7,8
59, F, W, Y,38000,148751,1,2
66, F, W, N,35000,123493,5,5
48, F, W, N,45000,75091,3,7
31, M, W, N,52000,143878,0,7
39, F, B, N,69000,109086,1,6
69, M, W, Y,28000,31731,5,5
24, M, W, Y,36000,139611,5,6
28, F, B, Y,59000,156495,1,0
39, M, W, N,20000,92740,9,4
58, M, W, Y,61000,54716,8,4
38, M, W, N,67000,135585,0,3
25, F, W, N,67000,120139,3,8
44, M, B, N,42000,91547,5,9
67, F, W, N,26000,28029,7,2
36, M, W, N,22000,162618,2,7
40, M, W, Y,24000,169349,4,5
34, F, B, N,55000,134340,3,9
34, M, B, N,23000,90414,6,0
59, F, B, N,50000,39057,4,5
37, F, W, Y,58000,133648,1,3
58, F, B, N,27000,13088,9,6
49, M, B, Y,58000,35073,3,7
48, M, W, Y,64000,163437,5,9
43, F, W, N,67000,114146,3,6
39, F, B, N,64000,19664,1,2
67, M, B, Y,54000,11581,4,9
28, F, B, N,39000,66559,3,1
37, M, W, Y,50000,50772,4,6
31, F, B, N,60000,53223,7,2
57, M, B, Y,37000,98437,2,4
25, F, B, Y,54000,14191,5,7
39, F, W, N,58000,120131,6,2
63, F, B, N,56000,58225,7,0
20, M, B, Y,34000,106224,6,4
69, F, B, N,42000,140393,0,0
36, M, W, N,35000,123987,3,4
41, F, B, N,63000,113066,2,8
35, F, W, N,30000,11410,5,6
69, F, B, N,27000,71462,2,6
40, M, B, N,22000,28367,6,5
28, F, B, Y,40000,89343,8,4
32, F, W, Y,63000,140765,5,5
34, F, B, N,66000,80516,3,9
42, M, B, Y,60000,133294,3,6
34, M, B, Y,40000,81742,5,1
42, F, W, N,58000,66404,4,0
63, M, W, N,31000,12688,6,4
52, M, B, Y,53000,153141,1,6
40, F, W, Y,54000,88548,4,0
69, M, W, N,51000,131456,9,2
31, F, W, Y,53000,60951,1,7
24, F, B, N,28000,167617,3,8
22, F, W, N,34000,142787,0,4
41, F, W, Y,64000,86358,5,9
41, F, B, N,45000,112573,4,0
26, M, W, N,54000,163368,0,2
67, F, W, Y,54000,13987,4,1
36, M, B, N,58000,35775,9,5
25, M, W, Y,41000,146188,4,9
40, M, W, Y,63000,166214,7,6
39, F, B, N,51000,160562,8,9
36, F, B, N,43000,96144,6,9
62, F, W, Y,69000,159497,5,9
62, M, W, N,26000,84000,7,3
30, F, B, Y,64000,12832,0,5
51, M, B, Y,61000,123840,7,0
42, F, B, N,30000,27594,5,1
28, F, W, Y,32000,140082,8,4
20, F, B, Y,40000,66654,4,3
31, M, W, N,32000,73976,2,5
49, M, B, N,22000,11916,4,8
37, F, B, Y,25000,57430,4,9
61, M, B, N,45000,27686,5,3
35, M, B, Y,21000,109814,2,9
39, M, W, N,61000,79817,5,9
58, M, B, Y,36000,113362,9,8
32, M, B, N,42000,126280,5,5
48, F, W, N,65000,62815,6,6
39, F, B, Y,52000,34771,5,7
32, F, B, Y,33000,144900,2,5
65, M, W, N,20000,82988,8,1
57, M, B, Y,23000,83306,4,3
39, M, W, N,59000,57194,6,9
50, F, B, Y,59000,104749,8,3
28, M, B, N,46000,124702,6,3
61, F, B, Y,36000,161773,7,3
51, F, W, N,65000,135896,3,8
34, F, B, Y,39000,167906,6,2
53, F, W, N,62000,131419,3,0
52, F, W, N,67000,40784,9,6
24, M, B, N,42000,70155,0,7
47, F, W, Y,32000,148891,6,6
52, F, B, N,61000,33625,2,5
32, M, B, N,33000,77525,7,3
60, M, B, N,56000,122420,5,8
45, M, B, Y,37000,69605,9,6
34, F, B, N,51000,100310,0,9
41, M, W, N,35000,96977,5,2
44, F, B, Y,33000,161632,1,7
62, F, B, Y,58000,37806,9,7
65, M, W, N,51000,77605,8,8
25, F, B, N,25000,155706,5,0
32, F, W, N,59000,97178,0,0
49, F, B, N,25000,156221,6,4
69, M, W, N,32000,138046,7,8
22, M, W, N,61000,96283,7,5
37, M, B, N,44000,83463,0,9
26, M, W, N,53000,62276,5,4
31, F, W, Y,28000,40460,7,8
23, F, B, N,65000,52327,9,0
33, M, W, N,64000,95113,2,8
51, F, B, Y,31000,98452,4,2
36, M, W, Y,49000,100476,9,9
68, M, B, Y,61000,64176,1,4
60, F, W, Y,20000,72799,5,7
55, F, W, N,40000,33264,2,2
64, F, B, Y,62000,51669,2,5
56, F, W, Y,62000,165177,5,5
39, M, B, N,33000,79687,4,8
25, M, B, Y,44000,52874,5,3
64, F, W, N,28000,37315,4,7
39, F, B, N,41000,58609,4,3
38, F, B, N,41000,68512,8,2
27, F, B, Y,20000,103314,0,4
40, F, B, Y,52000,132785,1,1
44, F, W, Y,54000,65225,2,7
60, F, B, Y,42000,139282,9,6
66, F, B, Y,57000,63350,8,6
69, F, B, Y,36000,78552,8,7
59, F, W, N,46000,61423,8,2
67, F, B, N,40000,87597,6,9
27, M, B, Y,42000,27958,3,4
21, F, W, N,58000,103835,9,5
60, M, B, Y,52000,168035,6,7
33, M, B, N,29000,83608,7,0
20, F, B, N,22000,142434,2,5
67, F, B, N,41000,40857,2,6
51, F, B, N,40000,69753,3,6
37, F, W, N,37000,161584,5,2
44, F, B, N,44000,67124,7,0
39, F, W, N,51000,169733,9,9
42, F, W, N,43000,85166,5,9
23, F, B, Y,56000,40114,1,1
61, F, B, Y,24000,72780,3,2
30, F, B, N,41000,33986,5,8
38, M, B, Y,37000,67434,0,8
64, M, B, Y,29000,152937,7,7
38, M, W, Y,52000,166542,4,6
43, M, B, Y,66000,106680,3,1
24, F, W, Y,56000,55580,3,8
34, M, W, Y,29000,130386,2,5
44, M, B, Y,60000,48545,7,0
26, F, B, Y,52000,147188,9,3
54, F, W, Y,51000,36407,0,2
35, F, B, Y,43000,91468,5,2
21, M, W, N,44000,139149,6,7
65, M, B, Y,27000,88574,1,9
36, F, B, Y,42000,17047,0,3
37, M, W, Y,42000,26560,4,5
60, F, B, Y,34000,76797,7,9
55, M, W, N,63000,15610,1,4
23, M, W, Y,55000,168125,6,1
67, M, W, Y,61000,70738,7,6
45, M, W, Y,25000,46495,0,9
37, F, B, Y,28000,113414,4,3
52, M, B, N,63000,157554,4,9
62, M, B, Y,68000,147725,0,9
59, M, W, Y,62000,58921,2,8
55, F, W, Y,48000,26708,6,8
39, M, W, Y,53000,154958,1,9
24, F, W, Y,42000,24466,8,1
56, M, B, N,68000,140152,9,7
32, F, W, Y,32000,109710,6,0
65, F, B, Y,49000,66710,3,2
43, F, B, N,28000,16330,7,9
37, M, B, Y,45000,72025,1,3
20, M, B, Y,47000,166645,6,6
24, F, W, N,65000,121605,9,9
55, M, W, Y,20000,22933,9,7
57, F, W, N,59000,43117,5,2
60, F, W, Y,24000,82883,4,6
63, F, B, Y,61000,167151,6,3
37, M, B, N,60000,14589,4,0
26, M, W, N,48000,50348,4,4
27, M, B, Y,49000,26704,2,4
34, F, W, N,27000,156492,8,2
31, F, B, Y,60000,129388,7,2
40, M, W, Y,66000,51219,5,9
28, F, W, Y,38000,141679,9,6
29, M, W, Y,23000,145948,5,2
49, F, W, Y,56000,140891,4,7
60, M, B, Y,47000,146663,5,1
32, F, B, N,52000,129691,5,4
39, M, W, N,46000,43185,4,4
63, F, W, Y,20000,136459,0,0
22, F, W, Y,60000,74529,1,4
64, M, B, N,39000,84568,6,8
40, F, B, N,58000,146010,3,6
22, M, B, Y,63000,86202,9,1
43, M, W, N,32000,13687,4,3
21, F, W, Y,22000,96345,9,0
55, F, B, Y,29000,151791,7,2
62, F, B, Y,39000,142554,5,5
54, F, B, N,58000,58760,9,8
54, F, W, N,63000,146155,8,1
40, F, B, Y,49000,77496,4,4
34, F, W, N,45000,150474,4,6
35, M, B, N,31000,45482,6,0
27, M, W, Y,21000,51738,5,8
48, M, W, N,61000,130369,7,1
28, M, B, N,23000,48269,3,3
29, F, B, N,66000,126677,0,3
38, M, B, N,35000,23584,8,3
20, F, W, N,49000,89217,1,6
68, F, W, Y,54000,119048,8,1
48, M, B, N,37000,98868,2,6
65, F, B, N,52000,151688,7,4
46, M, W, Y,58000,36334,0,7
46, F, W, Y,55000,52794,9,6
66, F, B, Y,53000,119504,5,5
24, M, B, Y,33000,22944,3,3
61, F, W, Y,64000,120042,4,4
34, M, W, Y,20000,99065,5,4
55, M, W, N,57000,14823,5,8
65, F, W, Y,52000,149158,3,4
60, F, W, Y,26000,67862,9,2
37, M, W, N,61000,70321,6,4
48, M, W, Y,65000,138328,0,6
59, F, B, Y,23000,165680,2,4
42, M, B, N,41000,130306,4,3
61, M, W, N,47000,115869,5,2
61, F, W, Y,66000,19895,4,4
34, M, B, Y,66000,120671,7,9
26, F, B, N,30000,15298,8,9
35, F, B, N,40000,146447,1,5
25, M, W, Y,22000,165506,8,9
62, M, B, Y,58000,134990,6,2
55, M, B, N,25000,53216,3,3
46, M, B, N,28000,69414,5,3
39, F, W, N,28000,47603,2,3
22, F, W, N,68000,112708,9,3
54, F, W, N,34000,32563,2,8
67, F, B, Y,58000,114584,8,7
30, M, B, Y,65000,46071,6,9
30, M, B, Y,31000,62242,8,3
41, F, B, N,20000,106258,4,1
67, M, W, Y,64000,50670,6,3
27, M, W, N,25000,59845,1,4
46, F, B, Y,53000,148120,0,5
37, M, B, Y,45000,168558,2,9
47, M, W, N,50000,92363,2,5
56, M, B, Y,68000,149140,5,7
41, M, W, Y,51000,73370,4,6
29, M, B, N,26000,22600,7,8
64, F, B, N,57000,58029,0,8
34, M, B, Y,56000,88307,1,6
40, M, B, Y,38000,112530,7,0
30, F, B, Y,22000,98571,9,0
36, F, B, Y,45000,58039,5,0
47, M, W, N,67000,149317,4,0
32, M, W, N,24000,35288,2,7
45, F, W, Y,21000,82501,3,6
24, F, B, Y,55000,73713,3,9
67, F, W, N,40000,155866,0,5
54, F, B, N,28000,160744,0,3
35, M, W, Y,56000,15684,3,5
59, M, B, N,37000,106900,9,8
54, M, B, N,45000,88104,6,3
34, M, W, N,49000,142294,2,1
30, M, W, N,24000,104719,6,2
34, F, W, N,62000,20177,3,5
58, M, W, Y,37000,77996,1,8
21, M, W, Y,45000,43151,7,5
51, F, B, N,43000,122180,0,9
43, F, B, N,37000,107673,7,7
44, M, B, N,35000,35301,3,6
67, F, W, N,27000,102475,5,1
20, M, B, Y,52000,77912,3,9
43, M, B, Y,67000,76520,1,0
68, F, W, Y,30000,104178,5,2
41, F, B, Y,62000,72137,5,9
37, M, W, N,44000,160946,7,1
56, M, B, Y,20000,38929,9,0
33, M, W, N,29000,110418,5,8
55, M, B, Y,32000,124111,3,3
41, F, W, N,56000,32048,6,4
42, F, B, N,27000,74887,7,9
42, F, B, N,67000,159301,0,1
69, F, B, N,60000,48483,6,6
38, M, B, Y,35000,106883,9,3
69, F, W, N,49000,45487,7,4
26, F, B, N,61000,64078,4,5
50, F, W, Y,43000,22089,3,5
65, F, W, Y,59000,109812,1,4
49, F, B, N,68000,56875,7,4
31, F, W, Y,24000,85074,4,3
20, F, W, Y,42000,147778,7,7
69, M, B, N,37000,98310,3,9
23, F, B, N,52000,54826,1,1
69, F, W, N,37000,19424,4,3
61, F, W, N,42000,124301,9,7
26, M, W, Y,61000,38009,8,9
63, M, W, N,43000,69944,2,3
30, F, W, Y,67000,81426,9,2
39, F, B, N,60000,86822,0,5
67, F, B, Y,43000,88369,9,6
66, M, B, N,66000,73488,2,5
64, M, B, Y,42000,133526,2,7
59, F, B, N,23000,138056,1,1
54, M, B, N,52000,78972,7,9
27, F, W, N,63000,163819,0,2
68, M, W, Y,37000,67919,3,3
27, M, W, Y,52000,90032,9,2
56, F, W, Y,26000,16437,7,0
44, F, W, N,44000,43482,9,1
46, F, W, N,50000,138786,4,7
37, M, W, Y,58000,136481,4,9
21, F, W, N,46000,101970,9,0
54, M, B, N,24000,106897,6,9
22, F, B, N,47000,45148,5,9
33, F, B, Y,47000,135849,7,1
65, M, B, Y,38000,19526,4,7
59, M, B, N,68000,58694,5,0
28, M, B, N,49000,44346,0,1
30, F, B, Y,38000,144933,3,0
39, F, B, Y,20000,134610,7,6
69, M, B, Y,67000,102655,8,7
40, F, W, Y,34000,16151,2,0
63, M, B, N,32000,43146,8,7
22, M, W, N,41000,43690,1,3
43, M, B, Y,34000,141293,7,7
49, F, B, N,31000,77492,3,9
52, F, B, N,61000,87401,4,5
37, F, W, Y,64000,154247,8,7
53, F, W, Y,29000,106053,5,0
21, F, B, N,32000,107814,2,2
41, M, B, Y,23000,77630,5,9
50, M, B, N,37000,135437,5,0
35, F, W, N,43000,58134,9,3
42, M, W, N,43000,25061,0,0
47, F, B, Y,48000,92915,5,1
38, M, B, Y,55000,79389,4,3
67, F, B, N,25000,139944,2,6
63, M, B, N,53000,92279,5,8
44, F, W, Y,60000,158254,5,2
32, M, W, Y,67000,133126,8,6
33, M, W, Y,57000,137168,9,6
62, M, B, Y,47000,54849,2,5
47, F, W, N,59000,41948,2,1
51, F, B, Y,27000,121104,4,5
69, M, W, Y,30000,11477,5,8
24, M, W, N,30000,68346,9,7
39, M, W, N,55000,63616,6,2
34, F, B, Y,24000,38383,9,7
44, F, W, N,65000,43846,3,6
26, F, B, N,49000,137016,9,8
45, F, W, Y,25000,112829,6,2
32, M, B, Y,21000,54423,2,4
61, F, B, Y,31000,28507,4,5
43, M, W, N,27000,62885,5,7
44, M, W, Y,62000,158373,2,0
42, F, W, Y,69000,107500,2,4
59, M, W, Y,66000,157525,7,2
65, F, B, N,37000,145490,4,3
34, M, B, N,51000,88142,3,4
49, F, B, Y,30000,129751,9,1
32, M, B, Y,36000,155997,5,6
23, F, W, Y,53000,152237,7,8
36, F, B, N,48000,79642,9,7
64, F, B, Y,22000,22844,5,6
37, F, W, Y,58000,107877,1,6
40, F, W, N,29000,159378,1,1
50, M, B, Y,69000,141138,7,8
64, M, W, Y,24000,104270,5,6
31, F, B, Y,50000,12427,6,7
29, F, W, N,51000,143624,9,4
40, F, W, N,38000,23408,4,1
39, M, B, Y,57000,24263,7,4
46, F, W, N,50000,71291,9,1
22, M, B, Y,36000,164368,8,9
38, M, W, N,57000,62137,4,2
26, M, B, Y,21000,73346,5,6
37, M, B, N,61000,26198,6,7
47, M, W, N,36000,96552,6,0
66, M, B, Y,65000,150929,6,5
65, M, B, N,61000,160494,9,1
22, M, B, N,21000,27284,5,8
31, M, W, Y,43000,114138,8,8
24, F, B, Y,30000,124939,9,4
30, F, B, Y,34000,61936,8,2
48, M, B, Y,39000,72043,1,5
55, M, W, N,56000,84221,5,0
61, M, B, N,33000,35144,0,9
36, F, B, N,59000,60566,3,0
41, F, B, N,58000,14904,6,5
36, M, B, Y,41000,31759,6,2
48, M, B, Y,28000,73225,8,6
30, M, B, N,20000,135994,7,3
36, F, B, Y,45000,67427,5,6
58, F, W, Y,59000,154928,3,5
34, F, W, N,48000,67081,2,7
41, F, B, Y,47000,25208,2,4
48, M, W, Y,44000,109135,6,5
27, F, W, Y,31000,151105,9,0
65, M, W, N,31000,66966,7,4
27, M, B, N,51000,73876,0,4
60, F, W, Y,61000,128958,6,7
34, F, B, N,25000,13475,2,7
28, F, W, N,53000,22256,9,3
26, M, B, N,41000,78256,4,8
58, F, B, Y,66000,117309,2,0
37, M, W, Y,34000,138260,2,8
55, F, B, N,24000,68830,0,6
55, F, W, Y,41000,37747,9,1
40, F, W, Y,23000,128789,4,7
46, F, W, N,64000,22575,2,4
64, F, B, N,36000,67087,8,8
67, F, B, N,37000,18056,7,6
59, F, B, N,32000,115507,6,6
35, F, W, Y,23000,112916,7,4
47, M, B, N,35000,70585,5,2
45, F, W, Y,33000,164990,7,7
47, M, B, Y,66000,91031,2,5
57, M, B, Y,68000,164258,2,8
50, M, W, Y,39000,45299,4,7
64, M, W, Y,30000,148875,3,2
30, M, B, N,51000,64965,3,9
29, F, B, Y,52000,109791,4,6
54, F, B, N,29000,39511,6,7
39, F, W, N,60000,39606,9,9
57, F, B, Y,46000,148150,6,9
24, F, W, N,32000,161276,0,2
42, M, B, Y,38000,84324,0,9
34, M, W, Y,54000,132305,3,3
32, F, W, Y,25000,108485,9,9
32, F, B, N,67000,60026,4,7
20, M, B, N,66000,64799,0,0
69, F, B, N,57000,123626,1,5
61, F, W, N,52000,57382,7,6
35, F, W, Y,38000,118513,0,9
25, M, B, N,35000,121715,1,6
26, F, W, N,28000,118667,9,0
45, M, W, Y,57000,106838,3,8
38, F, B, N,58000,132596,4,5
34, F, B, Y,24000,63963,8,5
57, F, W, N,40000,28516,3,5
43, M, W, N,53000,37135,1,8
25, F, W, N,46000,84385,5,8
60, F, W, N,53000,111549,2,1
45, F, W, Y,63000,158421,6,1
30, F, W, Y,65000,15168,3,9
65, F, W, N,44000,155715,8,1
51, M, W, Y,31000,169243,0,2
65, F, B, Y,47000,26581,2,6
21, F, W, Y,40000,43393,7,8
45, F, W, N,53000,132254,6,0
29, M, B, N,60000,110832,4,4
43, F, B, Y,38000,133569,3,7
48, M, W, N,67000,139403,1,1
55, M, W, N,57000,38240,5,8
28, M, B, N,59000,34014,2,0
68, M, B, Y,45000,42373,1,8
45, M, W, Y,40000,46128,2,7
46, F, W, Y,64000,161828,0,5
64, F, B, Y,38000,85908,8,2
62, M, B, Y,35000,49065,1,4
42, M, B, Y,20000,152660,1,1
43, M, W, N,42000,71082,3,4
22, M, W, Y,38000,99190,5,1
33, M, W, N,40000,124096,9,0
63, M, W, N,42000,25702,7,9
27, M, B, N,69000,60571,8,2
65, F, B, N,28000,78861,4,8
53, F, B, N,33000,44217,7,1
33, M, B, N,26000,71648,5,6
31, M, W, N,23000,148608,4,7
53, M, W, Y,69000,19630,2,2
62, F, W, N,64000,155017,2,4
45, F, W, Y,29000,169275,3,9
43, F, B, N,43000,65105,2,6
49, F, B, N,29000,93928,3,1
47, F, W, N,22000,124097,0,5
28, F, W, Y,52000,153078,4,7
32, M, B, Y,25000,150051,8,6
25, F, B, N,67000,10546,3,3
49, M, B, N,58000,84863,7,0
27, M, B, N,33000,147210,3,7
28, F, B, Y,46000,42622,4,0
54, F, W, Y,67000,23898,2,8
44, M, B, N,24000,90944,6,1
39, M, B, Y,57000,30067,4,0
22, F, B, N,65000,40911,3,8
61, F, W, Y,47000,153908,9,9
50, M, W, Y,32000,41237,5,4
58, M, B, Y,41000,29481,5,1
28, M, B, N,52000,92286,6,5
53, F, B, Y,65000,96523,6,7
62, M, B, Y,27000,155574,1,6
68, M, W, Y,38000,128547,9,1
55, M, B, Y,52000,14368,1,2
56, M, B, Y,42000,64851,7,1
61, F, B, Y,27000,161018,9,0
63, F, B, Y,22000,122076,5,1
47, F, W, N,21000,66640,9,3
36, F, W, N,41000,80923,9,5
50, F, B, Y,33000,148781,1,9
48, F, B, Y,33000,83667,9,4
39, F, B, N,48000,32681,3,7
31, F, B, Y,65000,38081,5,8
65, M, W, Y,47000,141769,0,5
24, M, W, N,63000,43408,1,1
61, F, W, Y,49000,93015,5,6
53, F, W, Y,53000,133992,8,9
62, F, B, Y,20000,52750,0,8
55, M, B, N,41000,76203,7,3
31, F, W, Y,48000,48600,4,5
62, F, W, Y,49000,154282,0,3
34, F, B, N,49000,113145,6,9
66, F, B, N,68000,80719,5,9
33, M, W, Y,26000,14931,3,4
63, F, W, N,20000,86803,1,4
45, M, B, N,62000,92456,7,7
26, M, W, N,50000,128963,3,9
35, M, W, Y,64000,106770,9,6
63, F, B, Y,41000,66519,4,3
52, F, W, Y,46000,108297,2,8
59, M, W, N,22000,26483,6,3
51, M, B, Y,49000,153507,2,7
60, M, W, N,42000,51017,7,3
40, M, W, Y,65000,67075,4,2
41, M, W, Y,31000,83192,6,5
24, F, W, N,26000,165138,3,9
36, F, B, N,59000,106649,2,7
45, M, W, N,23000,55278,3,0
30, F, B, Y,58000,134818,4,2
24, M, B, N,61000,28869,7,9
42, M, B, Y,48000,105288,4,1
41, F, B, Y,64000,161392,1,2
21, M, B, Y,43000,94980,5,2
59, F, B, N,50000,116356,0,7
29, F, B, N,64000,31723,3,2
20, M, W, N,68000,128451,8,2
42, M, B, Y,52000,37888,0,3
43, F, W, N,42000,161551,3,5
64, F, B, N,41000,21668,9,2
24, F, B, Y,33000,37200,0,9
31, F, B, N,52000,51667,2,8
39, M, B, Y,56000,169193,6,8
61, F, W, Y,44000,50397,8,5
29, M, W, Y,60000,19894,5,9
35, M, W, Y,68000,102311,6,3
50, M, B, N,64000,73906,9,0
34, M, W, N,68000,152013,3,7
31, M, B, N,61000,44713,4,0
57, F, B, N,59000,148252,0,7
45, M, W, Y,63000,149936,5,9
60, M, W, N,60000,129332,2,7
30, M, B, N,29000,10808,3,1
20, M, W, Y,68000,105566,7,2
23, M, W, N,66000,11507,5,1
32, F, W, N,42000,114395,7,4
21, F, B, N,31000,73969,6,2
30, M, W, N,45000,63795,1,5
64, M, W, Y,35000,123800,9,7
57, F, B, N,52000,139606,4,8
24, F, B, N,62000,162920,6,5
50, F, B, Y,40000,32398,8,2
23, M, B, Y,29000,144561,1,2
45, M, B, N,36000,79499,9,6
33, F, W, Y,20000,46238,3,4
30, F, B, N,25000,97825,1,6
60, F, W, Y,46000,96332,7,0
50, F, W, Y,64000,43118,2,4
45, F, B, N,42000,29894,8,9
44, F, B, N,32000,111222,1,3
55, F, W, N,27000,129307,2,9
50, M, B, N,36000,17037,7,2
61, F, W, N,62000,125426,9,2
37, F, B, Y,68000,106749,9,7
68, F, W, Y,56000,74816,9,3
25, M, W, Y,24000,118992,2,2
68, M, B, Y,33000,168731,9,4
25, F, W, Y,52000,90536,5,8
36, F, W, N,28000,149429,6,9
26, F, B, N,49000,102149,2,7
40, M, B, Y,66000,169483,5,7
54, F, W, Y,23000,80254,0,3
48, F, B, N,50000,169685,1,5
44, M, B, N,41000,109988,6,7
25, F, W, Y,36000,11180,4,3
21, F, B, Y,27000,155319,0,9
31, F, W, N,68000,77456,2,4
67, M, W, Y,38000,41815,4,8
46, F, B, Y,54000,21810,7,1
41, M, W, Y,66000,117714,8,9
47, M, W, N,34000,95921,7,6
42, F, B, N,66000,168904,7,4
40, F, B, Y,56000,95145,3,4
33, F, W, Y,32000,123443,5,6
53, M, W, N,31000,116175,4,4
65, M, W, N,58000,41254,1,0
60, M, B, N,58000,162663,2,9
56, F, B, N,54000,124601,4,4
29, M, W, N,54000,154462,3,4
38, F, W, N,57000,84984,2,3
69, M, B, Y,27000,16087,4,0
56, M, B, N,24000,122078,9,2
65, F, W, N,43000,40031,2,5
48, M, W, Y,56000,50337,0,8
42, F, W, Y,27000,160560,9,6
66, F, W, Y,41000,28884,2,4
66, F, B, Y,68000,13614,7,4
59, F, B, N,69000,150325,7,8
60, F, W, N,60000,98433,7,2
21, F, B, N,38000,24098,9,8
60, F, B, Y,28000,76538,9,4
36, F, W, N,42000,169988,0,5
67, F, B, Y,55000,43689,1,0
68, M, W, Y,63000,37442,6,1
39, F, B, Y,36000,90450,2,9
23, F, B, N,46000,146283,3,6
66, F, W, N,40000,66982,2,5
48, M, B, Y,55000,44484,7,4
39, F, W, N,30000,67681,0,5
59, F, B, Y,59000,138595,0,9
26, F, W, N,61000,111311,1,1
69, M, W, Y,24000,132463,0,1
56, F, B, N,68000,92221,3,1
43, M, W, N,30000,129876,4,7
31, M, B, Y,45000,158310,9,6
54, M, B, N,20000,96737,3,6
59, M, B, N,44000,111328,3,4
37, M, B, Y,29000,138410,4,1
40, M, B, Y,41000,145169,8,9
30, F, W, Y,58000,87859,9,0
28, M, W, Y,42000,157759,0,8
30, F, B, N,33000,140196,2,5
34, F, B, N,24000,32177,7,9
36, F, B, N,33000,149278,4,8
46, M, W, N,60000,122628,3,0
21, F, W, Y,50000,41964,6,1
31, M, B, N,22000,100893,1,6
29, F, B, Y,42000,165665,2,6
61, F, W, N,23000,118886,1,2
24, M, B, N,20000,104811,6,0
38, M, W, Y,43000,122937,4,4
56, M, W, N,45000,141859,1,8
60, F, B, N,68000,75427,9,1
45, M, B, N,64000,138464,3,6
63, M, B, N,41000,39409,6,3
25, F, B, N,30000,92447,9,9
57, M, B, Y,58000,81820,7,7
24, F, W, N,54000,106170,9,9
69, F, W, N,30000,150936,2,3
44, M, W, N,21000,101963,9,8
37, M, B, N,30000,123666,0,1
50, M, B, N,33000,140206,9,7
40, M, B, Y,26000,98338,7,8
48, M, B, Y,42000,155712,4,1
31, F, W, N,21000,88579,0,5
41, F, W, N,56000,48017,7,1
39, F, B, N,48000,73925,3,5
